effect_modifier,modifier_value,ethnic_group,odds_ratio,lower_ci,upper_ci,phenotype
imd_rank,0.6842105263157894,Black,0.8339407134695048,0.6847705225947609,1.0156060908503652,ASTHMA
imd_rank,0.7368421052631579,Black,0.8221352054937003,0.668530624125698,1.0110326613625467,ASTHMA
imd_rank,0.7894736842105263,Black,0.81049681973212,0.6526758682607385,1.0064798267268746,ASTHMA
imd_rank,0.8421052631578947,Black,0.7990231903539547,0.6371971210249517,1.0019474942015814,ASTHMA
imd_rank,0.894736842105263,Black,0.7877119850197865,0.6220854650631658,0.9974355714625295,ASTHMA
imd_rank,0.9473684210526315,Black,0.7765609044074737,0.607332194502651,0.9929439666013314,ASTHMA
imd_rank,1.0,Black,0.7655676817447506,0.5929288099376395,0.9884725881234774,ASTHMA
imd_rank,0.0,East_Or_Other_Asian,0.7726488180663619,0.6992974198534837,0.8536942638576103,ASTHMA
imd_rank,0.05263157894736842,East_Or_Other_Asian,0.7569207543399974,0.6773049684577545,0.8458952097386925,ASTHMA
imd_rank,0.10526315789473684,East_Or_Other_Asian,0.741512851575245,0.6560041654288887,0.8381674050678791,ASTHMA
imd_rank,0.15789473684210525,East_Or_Other_Asian,0.7264185925654655,0.6353732588732582,0.8305101989349729,ASTHMA
imd_rank,0.21052631578947367,East_Or_Other_Asian,0.7116315927684835,0.6153911809802153,0.822922946376266,ASTHMA
imd_rank,0.2631578947368421,East_Or_Other_Asian,0.697145597606066,0.5960375265081261,0.8154050083202148,ASTHMA
imd_rank,0.3157894736842105,East_Or_Other_Asian,0.6829544798183715,0.5772925319470036,0.807955751533611,ASTHMA
imd_rank,0.3684210526315789,East_Or_Other_Asian,0.6690522368722536,0.559137055336462,0.8005745485682452,ASTHMA
imd_rank,0.42105263157894735,East_Or_Other_Asian,0.6554329884223197,0.5415525567183851,0.7932607777080566,ASTHMA
imd_rank,0.47368421052631576,East_Or_Other_Asian,0.642090973823674,0.5245210792043434,0.7860138229167662,ASTHMA
imd_rank,0.5263157894736842,East_Or_Other_Asian,0.6290205496952896,0.5080252306384302,0.7788330737859886,ASTHMA
imd_rank,0.5789473684210527,East_Or_Other_Asian,0.6162161875329825,0.4920481658367886,0.7717179254838171,ASTHMA
imd_rank,0.631578947368421,East_Or_Other_Asian,0.6036724713709736,0.47657356938569556,0.7646677787038791,ASTHMA
imd_rank,0.6842105263157894,East_Or_Other_Asian,0.5913840954910544,0.4615856389806326,0.7576820396148568,ASTHMA
imd_rank,0.7368421052631579,East_Or_Other_Asian,0.5793458621783842,0.4470690692893343,0.750760119810469,ASTHMA
imd_rank,0.7894736842105263,East_Or_Other_Asian,0.5675526795229692,0.433009036322332,0.7439014362599096,ASTHMA
imd_rank,0.8421052631578947,East_Or_Other_Asian,0.555999559265896,0.4193911822950347,0.7371054112587396,ASTHMA
imd_rank,0.894736842105263,East_Or_Other_Asian,0.5446816146894072,0.40620160096588653,0.7303714723802268,ASTHMA
imd_rank,0.9473684210526315,East_Or_Other_Asian,0.5335940585499267,0.39342682343563146,0.7236990524271308,ASTHMA
imd_rank,1.0,East_Or_Other_Asian,0.5227322010531591,0.38105380439318004,0.7170875893839281,ASTHMA
imd_rank,0.0,South_Asian,1.1899940579662796,1.1169087270311957,1.267861754253713,ASTHMA
imd_rank,0.05263157894736842,South_Asian,1.1743665761936788,1.0926310232495968,1.2622164536196028,ASTHMA
imd_rank,0.10526315789473684,South_Asian,1.1589443208126875,1.0688810321509077,1.2565962893374192,ASTHMA
imd_rank,0.15789473684210525,South_Asian,1.1437245967075838,1.0456472831002526,1.2510011494846576,ASTHMA
imd_rank,0.21052631578947367,South_Asian,1.1287047441559928,1.0229185547943873,1.245430922637161,ASTHMA
imd_rank,0.2631578947368421,South_Asian,1.1138821383640858,1.0006838698420997,1.2398854978669007,ASTHMA
imd_rank,0.3157894736842105,South_Asian,1.0992541890078853,0.9789324894624098,1.2343647647397689,ASTHMA
imd_rank,0.3684210526315789,South_Asian,1.0848183397805924,0.9576539082980173,1.2288686133133773,ASTHMA
imd_rank,0.42105263157894735,South_Asian,1.0705720679458597,0.9368378493414823,1.2233969341348696,ASTHMA
imd_rank,0.47368421052631576,South_Asian,1.056512883896931,0.916474258971696,1.2179496182387408,ASTHMA
imd_rank,0.5263157894736842,South_Asian,1.0426383307215696,0.8965533020982398,1.212526557144667,ASTHMA
imd_rank,0.5789473684210527,South_Asian,1.028945983772701,0.87706535741129,1.2071276428553457,ASTHMA
imd_rank,0.631578947368421,South_Asian,1.015433450244694,0.8580010127347721,1.201752767854345,ASTHMA
imd_rank,0.6842105263157894,South_Asian,1.002098368755205,0.8393510604805223,1.1964018251039619,ASTHMA
imd_rank,0.7368421052631579,South_Asian,0.9889384089325159,0.821106493201259,1.1910747080430915,ASTHMA
imd_rank,0.7894736842105263,South_Asian,0.9759512710082898,0.8032584992402171,1.1857713105851042,ASTHMA
imd_rank,0.8421052631578947,South_Asian,0.9631346854156743,0.7857984584753454,1.1804915271157337,ASTHMA
imd_rank,0.894736842105263,South_Asian,0.9504864123926846,0.768717938156008,1.175235252490973,ASTHMA
imd_rank,0.9473684210526315,South_Asian,0.9380042415907928,0.7520086888301839,1.1700023820349814,ASTHMA
imd_rank,1.0,South_Asian,0.9256859916886595,0.7356626403601929,1.164792811537999,ASTHMA
imd_rank,0.0,White,0.8823970029738961,0.8299509907951574,0.9381571677037597,ASTHMA
imd_rank,0.05263157894736842,White,0.8769611621974789,0.8179478078555559,0.9402322160615948,ASTHMA
imd_rank,0.10526315789473684,White,0.8715588078957969,0.8061182211912516,0.942311854082906,ASTHMA
imd_rank,0.15789473684210525,White,0.8661897337817206,0.7944597201626132,0.944396091919269,ASTHMA
imd_rank,0.21052631578947367,White,0.8608537348389137,0.7829698304401848,0.9464849397447134,ASTHMA
imd_rank,0.2631578947368421,White,0.8555506073140042,0.7716461134795504,0.9485784077557718,ASTHMA
imd_rank,0.3157894736842105,White,0.8502801487088048,0.7604861660037919,0.9506765061715301,ASTHMA
imd_rank,0.3684210526315789,White,0.8450421577725796,0.749487619493432,0.952779245233677,ASTHMA
imd_rank,0.42105263157894735,White,0.8398364344943607,0.7386481396837542,0.9548866352065539,ASTHMA
imd_rank,0.47368421052631576,White,0.8346627800953097,0.7279654260693924,0.9569986863772058,ASTHMA
imd_rank,0.5263157894736842,White,0.8295209970211279,0.7174372114160856,0.9591154090554302,ASTHMA
imd_rank,0.5789473684210527,White,0.824410888934513,0.7070612612794945,0.961236813573829,ASTHMA
imd_rank,0.631578947368421,White,0.8193322607076612,0.6968353735309757,0.9633629102878573,ASTHMA
imd_rank,0.6842105263157894,White,0.8142849184148173,0.6867573778902157,0.9654937095758752,ASTHMA
imd_rank,0.7368421052631579,White,0.8092686693248691,0.6768251354646242,0.9676292218391981,ASTHMA
imd_rank,0.7894736842105263,White,0.804283321893988,0.6670365382953877,0.969769457502147,ASTHMA
imd_rank,0.8421052631578947,White,0.7993286857583154,0.6573895089100896,0.9719144270121002,ASTHMA
imd_rank,0.894736842105263,White,0.7944045717266932,0.6478819998818002,0.9740641408395435,ASTHMA
imd_rank,0.9473684210526315,White,0.7895107917734402,0.6385119933945429,0.9762186094781218,ASTHMA
imd_rank,1.0,White,0.7846471590311715,0.6292775008150455,0.9783778434446904,ASTHMA
age_band,0_minus_17,Black,0.04020645188725671,0.016150775946283412,0.10009170944720387,COPD
age_band,18_minus_24,Black,0.09283820593141372,0.03745106430813715,0.23013851915260286,COPD
age_band,25_minus_34,Black,0.0430452026007084,0.0162922303392768,0.11372841092659644,COPD
age_band,35_minus_44,Black,0.06112269386342478,0.024707273988160933,0.15120987070091704,COPD
age_band,55_minus_64,Black,0.8414019988804374,0.46033460794229675,1.537918964825557,COPD
age_band,65_minus_74,Black,1.7702581668052104,0.9613264976354455,3.2598851533258673,COPD
age_band,75_plus_,Black,2.9831088703447235,1.6018872934875712,5.555283800868989,COPD
age_band,0_minus_17,East_Or_Other_Asian,0.05892402977263155,0.018723940586323682,0.18543325688514592,COPD
age_band,18_minus_24,East_Or_Other_Asian,0.12842032196258713,0.04238087223059855,0.38913260216168094,COPD
age_band,25_minus_34,East_Or_Other_Asian,0.05556453977497336,0.01859686088286047,0.16601823823127443,COPD
age_band,35_minus_44,East_Or_Other_Asian,0.08388818916763607,0.028674098681557063,0.2454210805360511,COPD
age_band,55_minus_64,East_Or_Other_Asian,1.0370233285793338,0.4753405448059739,2.262414590484235,COPD
age_band,65_minus_74,East_Or_Other_Asian,2.115304474493126,0.9748178912033104,4.59010145401345,COPD
age_band,75_plus_,East_Or_Other_Asian,3.5608359309240356,1.6237366256192123,7.808872650220775,COPD
age_band,0_minus_17,South_Asian,0.046406787000746984,0.02205782962950421,0.09763380694771946,COPD
age_band,18_minus_24,South_Asian,0.11644916302465577,0.05452800212254665,0.24868704227723373,COPD
age_band,25_minus_34,South_Asian,0.04854055529711456,0.022357811089668566,0.10538533933856413,COPD
age_band,35_minus_44,South_Asian,0.07554749420780298,0.036198803829404026,0.1576688530365726,COPD
age_band,55_minus_64,South_Asian,1.3534378683650536,0.797992335046099,2.2955033313931765,COPD
age_band,65_minus_74,South_Asian,3.4158784558857036,2.0128768178683663,5.796790703636169,COPD
age_band,75_plus_,South_Asian,5.470988287859688,3.185458531138608,9.396359284953277,COPD
age_band,0_minus_17,White,0.070003588863583,0.03564996530260044,0.13746163319334567,COPD
age_band,18_minus_24,White,0.17844287051092028,0.08840560635387563,0.36017917131543054,COPD
age_band,25_minus_34,White,0.06213186756505759,0.030897050892166607,0.12494295913855598,COPD
age_band,35_minus_44,White,0.09292096863372916,0.047971876694911555,0.17998683826239253,COPD
age_band,55_minus_64,White,4.052771516861417,2.539335359786536,6.468211024031074,COPD
age_band,65_minus_74,White,8.407347988701579,5.232438981797042,13.50870988634993,COPD
age_band,75_plus_,White,18.528276836462894,11.439218729094486,30.010532245131948,COPD
imd_rank,0.0,Black,0.38716461386840734,0.3134837975774626,0.47816327156376615,COPD
imd_rank,0.05263157894736842,Black,0.3522318683665449,0.27636153626320203,0.44893110224581845,COPD
imd_rank,0.10526315789473684,Black,0.3204510036528184,0.2436352351093505,0.42148602067352414,COPD
imd_rank,0.15789473684210525,Black,0.29153763462208077,0.21478433138487416,0.3957187745168243,COPD
imd_rank,0.21052631578947367,Black,0.26523303541630316,0.18934990658367587,0.3715267905086508,COPD
imd_rank,0.2631578947368421,Black,0.24130182426477645,0.16692738661183223,0.34881376612519127,COPD
imd_rank,0.3157894736842105,Black,0.21952985721449847,0.14716010640724747,0.3274892862284897,COPD
imd_rank,0.3684210526315789,Black,0.1997223119031886,0.1297336366269893,0.3074684631453257,COPD
imd_rank,0.42105263157894735,Black,0.1817019442279314,0.11437078215944262,0.2886715987496154,COPD
imd_rank,0.47368421052631576,Black,0.16530750230957644,0.1008271729048365,0.27102386720316163,COPD
imd_rank,0.5263157894736842,Black,0.1503922835605518,0.08888737668864904,0.25445501709182206,COPD
imd_rank,0.5789473684210527,Black,0.1368228219442835,0.07836147247773112,0.23889909177136906,COPD
imd_rank,0.631578947368421,Black,0.1244776936794085,0.06908202939082086,0.2242941668098054,COPD
imd_rank,0.6842105263157894,Black,0.11324643070184849,0.060901443449910206,0.2105821034809559,COPD
imd_rank,0.7368421052631579,Black,0.10302853216206466,0.053689589709352566,0.1977083173280519,COPD
imd_rank,0.7894736842105263,Black,0.09373256511206161,0.0473317524161715,0.18562156087601553,COPD
imd_rank,0.8421052631578947,Black,0.08527534633480709,0.041726800277549964,0.17427371962747285,COPD
imd_rank,0.894736842105263,Black,0.07758119799482092,0.03678557781029179,0.16361962053040438,COPD
imd_rank,0.9473684210526315,Black,0.07058127044926321,0.032429487184165315,0.15361685215498916,COPD
imd_rank,1.0,Black,0.06421292615982291,0.028589238001141513,0.14422559586380837,COPD
imd_rank,0.0,East_Or_Other_Asian,0.495966658287829,0.3711669991848815,0.6627284394178317,COPD
imd_rank,0.05263157894736842,East_Or_Other_Asian,0.45083070590028795,0.32568485772207756,0.624064400181581,COPD
imd_rank,0.10526315789473684,East_Or_Other_Asian,0.40980239696798115,0.28577601667818336,0.5876560479524785,COPD
imd_rank,0.15789473684210525,East_Or_Other_Asian,0.37250791120214055,0.2507575337694713,0.5533717843777722,COPD
imd_rank,0.21052631578947367,East_Or_Other_Asian,0.3386074482112501,0.2200301532404551,0.521087688644366,COPD
imd_rank,0.2631578947368421,East_Or_Other_Asian,0.3077921314855435,0.1930680510661182,0.4906870695658016,COPD
imd_rank,0.3157894736842105,East_Or_Other_Asian,0.2797811941375557,0.1694098367587545,0.46206004380080085,COPD
imd_rank,0.3684210526315789,East_Or_Other_Asian,0.25431942075723013,0.14865065779733455,0.4351031386788307,COPD
imd_rank,0.42105263157894735,East_Or_Other_Asian,0.23117482207361525,0.13043527156600226,0.4097189181971021,COPD
imd_rank,0.47368421052631576,East_Or_Other_Asian,0.21013652123634907,0.11445196624485988,0.38581563083716525,COPD
imd_rank,0.5263157894736842,East_Or_Other_Asian,0.19101283245825587,0.10042722662394377,0.3633068779281293,COPD
imd_rank,0.5789473684210527,East_Or_Other_Asian,0.1736295145130367,0.08812105355883218,0.3421113013578039,COPD
imd_rank,0.631578947368421,East_Or_Other_Asian,0.15782818317518657,0.07732285697180824,0.32215228950298985,COPD
imd_rank,0.6842105263157894,East_Or_Other_Asian,0.1434648681374383,0.06784785211732715,0.30335770031600223,COPD
imd_rank,0.7368421052631579,East_Or_Other_Asian,0.13040870125740922,0.0595338974426806,0.28565960056651823,COPD
imd_rank,0.7894736842105263,East_Or_Other_Asian,0.11854072418170117,0.052238719931569755,0.2689940202962378,COPD
imd_rank,0.8421052631578947,East_Or_Other_Asian,0.10775280448338785,0.04583748044912325,0.2533007215988306,COPD
imd_rank,0.894736842105263,East_Or_Other_Asian,0.09794665043751709,0.040220637425190844,0.23852298088942195,COPD
imd_rank,0.9473684210526315,East_Or_Other_Asian,0.08903291545797484,0.03529207231807186,0.22460738387662846,COPD
imd_rank,1.0,East_Or_Other_Asian,0.08093038403598765,0.030967444780572204,0.2115036324960687,COPD
imd_rank,0.0,South_Asian,0.5283848203126092,0.4443324069457322,0.628337060211066,COPD
imd_rank,0.05263157894736842,South_Asian,0.48084051353397944,0.3936472260725306,0.587347208723936,COPD
imd_rank,0.10526315789473684,South_Asian,0.4375742651328085,0.3487437246807065,0.5490313486839643,COPD
imd_rank,0.15789473684210525,South_Asian,0.3982011334678993,0.3089623842078419,0.5132150410531925,COPD
imd_rank,0.21052631578947367,South_Asian,0.362370814122247,0.2737189176458752,0.47973522640297084,COPD
imd_rank,0.2631578947368421,South_Asian,0.32976452322983085,0.2424956878466755,0.4484394825600133,COPD
imd_rank,0.3157894736842105,South_Asian,0.30009216124208143,0.21483410474503764,0.4191853306802471,COPD
imd_rank,0.3684210526315789,South_Asian,0.27308973189993196,0.19032788983358626,0.39183958659124646,COPD
imd_rank,0.42105263157894735,South_Asian,0.24851699344794073,0.16861710896180462,0.36627775445013677,COPD
imd_rank,0.47368421052631576,South_Asian,0.226155321193236,0.14938288581613796,0.3423834599564978,COPD
imd_rank,0.5263157894736842,South_Asian,0.20580576239238074,0.13234271843560183,0.3200479205398792,COPD
imd_rank,0.5789473684210527,South_Asian,0.18728726616040328,0.1172463299743863,0.29916945010987184,COPD
imd_rank,0.631578947368421,South_Asian,0.1704350726534192,0.1038719927696804,0.27965299611403294,COPD
imd_rank,0.6842105263157894,South_Asian,0.15509924719333487,0.0920232717245955,0.2614097067960439,COPD
imd_rank,0.7368421052631579,South_Asian,0.1411433462926774,0.08152613917474176,0.24435652668398006,COPD
imd_rank,0.7894736842105263,South_Asian,0.12844320371111867,0.07222641886316374,0.2284158184670833,COPD
imd_rank,0.8421052631578947,South_Asian,0.11688582574318511,0.06398752148210869,0.2135150095395756,COPD
imd_rank,0.894736842105263,South_Asian,0.10636838590848362,0.056688438522479664,0.1995862616023452,COPD
imd_rank,0.9473684210526315,South_Asian,0.09679731010015769,0.0502219649657081,0.18656616181831606,COPD
imd_rank,1.0,South_Asian,0.08808744405210342,0.04449312471389769,0.1743954341154366,COPD
imd_rank,0.0,White,0.877583293140176,0.7580546814942748,1.0159589475532746,COPD
imd_rank,0.05263157894736842,White,0.7946459856735717,0.6705681042975774,0.9416824905631045,COPD
imd_rank,0.10526315789473684,White,0.7195467911514344,0.593178293701551,0.8728363632888142,COPD
imd_rank,0.15789473684210525,White,0.6515449571137815,0.5247199887135381,0.8090235559372864,COPD
imd_rank,0.21052631578947367,White,0.589969737007774,0.4641624103225605,0.7498760839834954,COPD
imd_rank,0.2631578947368421,White,0.5342137741758906,0.41059374102492685,0.6950528661417757,COPD
imd_rank,0.3157894736842105,White,0.48372711110008837,0.36320739555727555,0.6442377574779812,COPD
imd_rank,0.3684210526315789,White,0.4380117648112067,0.32128987611501486,0.5971377263202284,COPD
imd_rank,0.42105263157894735,White,0.3966168149573306,0.28421002919177435,0.5534811644551569,COPD
imd_rank,0.47368421052631576,White,0.35913395608152093,0.2514095422797367,0.5130163208652372,COPD
imd_rank,0.5263157894736842,White,0.32519347023811795,0.2223945373393462,0.47550984997507956,COPD
imd_rank,0.5789473684210527,White,0.2944605802228988,0.1967281344609814,0.44074546603502446,COPD
imd_rank,0.631578947368421,White,0.2666321474466148,0.1740238737493973,0.4085226958823493,COPD
imd_rank,0.6842105263157894,White,0.24143368188087552,0.15393989638402572,0.37865572288773186,COPD
imd_rank,0.7368421052631579,White,0.2186166345835198,0.13617379723916553,0.3509723154204458,COPD
imd_rank,0.7894736842105263,White,0.19795594609788386,0.12045807155978833,0.32531283365314706,COPD
imd_rank,0.8421052631578947,White,0.17924782654422192,0.10655608713340459,0.3015293089788676,COPD
imd_rank,0.894736842105263,White,0.16230774550687238,0.09425852131084589,0.27948459073155857,COPD
imd_rank,0.9473684210526315,White,0.1469686118901107,0.08338020922806488,0.25905155528964235,COPD
imd_rank,1.0,White,0.1330791257894185,0.07375735577252168,0.24011237300176866,COPD
age_band,0_minus_17,Black,0.05622494519586202,0.0408593154430169,0.07736900209907845,DIABETES_ANY
age_band,18_minus_24,Black,0.1637076048833311,0.12074938424980976,0.22194879140080656,DIABETES_ANY
age_band,25_minus_34,Black,0.11319385438467354,0.085246357203646,0.15030376770059417,DIABETES_ANY
age_band,35_minus_44,Black,0.3711327792871159,0.2965523647416054,0.4644695380574539,DIABETES_ANY
age_band,55_minus_64,Black,2.907851546544384,2.3924391275551304,3.534301257387255,DIABETES_ANY
age_band,65_minus_74,Black,5.430031411647436,4.412740767422551,6.681843028068913,DIABETES_ANY
age_band,75_plus_,Black,7.184106294021363,5.742923564272976,8.986952841384557,DIABETES_ANY
age_band,0_minus_17,East_Or_Other_Asian,0.06992579833804075,0.04780970375419764,0.10227248632100211,DIABETES_ANY
age_band,18_minus_24,East_Or_Other_Asian,0.1869713268205512,0.13138409450355645,0.26607693408497846,DIABETES_ANY
age_band,25_minus_34,East_Or_Other_Asian,0.11556331125165054,0.08432166661549038,0.15838015830906846,DIABETES_ANY
age_band,35_minus_44,East_Or_Other_Asian,0.39281446217788035,0.30278599484928775,0.5096114229883786,DIABETES_ANY
age_band,55_minus_64,East_Or_Other_Asian,2.9954722561018765,2.373295513691705,3.7807571730157736,DIABETES_ANY
age_band,65_minus_74,East_Or_Other_Asian,5.0584856838301855,3.962785914509431,6.457143526180774,DIABETES_ANY
age_band,75_plus_,East_Or_Other_Asian,6.016166209601603,4.6237606937354965,7.8278825957818094,DIABETES_ANY
age_band,0_minus_17,South_Asian,0.06588831135101944,0.05000295265922073,0.08682026444069053,DIABETES_ANY
age_band,18_minus_24,South_Asian,0.21485699424161317,0.1640321575488234,0.2814297431941066,DIABETES_ANY
age_band,25_minus_34,South_Asian,0.1558525109860813,0.1221617117540996,0.19883484630241718,DIABETES_ANY
age_band,35_minus_44,South_Asian,0.8418489726840379,0.6912844903351242,1.0252069917923348,DIABETES_ANY
age_band,55_minus_64,South_Asian,6.59287332446579,5.506502537634138,7.893572803314768,DIABETES_ANY
age_band,65_minus_74,South_Asian,12.006634230676683,9.908528279671545,14.54900884170821,DIABETES_ANY
age_band,75_plus_,South_Asian,13.623020088785422,11.054872024375898,16.787772479883458,DIABETES_ANY
age_band,0_minus_17,White,0.021170534687612437,0.015339805639881002,0.02921755004471349,DIABETES_ANY
age_band,18_minus_24,White,0.07083882837413966,0.051932577624458166,0.09662797101481586,DIABETES_ANY
age_band,25_minus_34,White,0.03729248048690053,0.028373240177110775,0.049015519277484,DIABETES_ANY
age_band,35_minus_44,White,0.119637702713116,0.09644905403331526,0.14840145457028425,DIABETES_ANY
age_band,55_minus_64,White,1.321289565975912,1.0934632418041288,1.5965841835491152,DIABETES_ANY
age_band,65_minus_74,White,2.5018450747625955,2.0492392249600977,3.0544158543694366,DIABETES_ANY
age_band,75_plus_,White,3.88415567339078,3.139458274445262,4.805499540458004,DIABETES_ANY
imd_rank,0.0,Black,1.038601550293258,0.9741813649418929,1.1072816819236733,DIABETES_ANY
imd_rank,0.05263157894736842,Black,1.0053056933360844,0.933789012809891,1.0822996664019437,DIABETES_ANY
imd_rank,0.10526315789473684,Black,0.9730772467733971,0.8950714433923511,1.0578812844250622,DIABETES_ANY
imd_rank,0.15789473684210525,Black,0.9418819911840914,0.8579592153967361,1.0340138195341586,DIABETES_ANY
imd_rank,0.21052631578947367,Black,0.9116868041654044,0.8223857667655687,1.0106848421736663,DIABETES_ANY
imd_rank,0.2631578947368421,Black,0.8824596251643111,0.788287295295092,0.9878822032183333,DIABETES_ANY
imd_rank,0.3157894736842105,Black,0.8541694214363698,0.7556026442038223,0.9655940276462732,DIABETES_ANY
imd_rank,0.3684210526315789,Black,0.8267861550958693,0.7242731924457577,0.9438087083547623,DIABETES_ANY
imd_rank,0.42105263157894735,Black,0.8002807512222946,0.6942427495715162,0.9225149001155617,DIABETES_ANY
imd_rank,0.47368421052631576,Black,0.7746250669892476,0.6654574549488311,0.901701513666618,DIABETES_ANY
imd_rank,0.5263157894736842,Black,0.7497918617830428,0.6378656811616553,0.8813577099370633,DIABETES_ANY
imd_rank,0.5789473684210527,Black,0.725754768279252,0.6114179414146138,0.8614728944025086,DIABETES_ANY
imd_rank,0.631578947368421,Black,0.7024882644464882,0.586066800776735,0.8420367115676911,DIABETES_ANY
imd_rank,0.6842105263157894,Black,0.6799676464477002,0.5617667911052693,0.8230390395736012,DIABETES_ANY
imd_rank,0.7368421052631579,Black,0.6581690024102097,0.538474329497012,0.8044699849262812,DIABETES_ANY
imd_rank,0.7894736842105263,Black,0.6370691870366352,0.5161476401208667,0.786319877344551,DIABETES_ANY
imd_rank,0.8421052631578947,Black,0.6166457970297501,0.4947466792914555,0.7685792647239765,DIABETES_ANY
imd_rank,0.894736842105263,Black,0.5968771473051782,0.4742330636493917,0.7512389082144597,DIABETES_ANY
imd_rank,0.9473684210526315,Black,0.577742247966671,0.45457000131940467,0.7342897774088853,DIABETES_ANY
imd_rank,1.0,Black,0.5592207820195205,0.43572222592284576,0.7177230456403193,DIABETES_ANY
imd_rank,0.0,East_Or_Other_Asian,1.0668220174768734,0.98263787577384,1.158218347809106,DIABETES_ANY
imd_rank,0.05263157894736842,East_Or_Other_Asian,1.0349972473121976,0.9432093598651001,1.1357174213125223,DIABETES_ANY
imd_rank,0.10526315789473684,East_Or_Other_Asian,1.004121853875263,0.9053629200243538,1.1136536245628144,DIABETES_ANY
imd_rank,0.15789473684210525,East_Or_Other_Asian,0.9741675159506605,0.8690350751738269,1.0920184653578662,DIABETES_ANY
imd_rank,0.21052631578947367,East_Or_Other_Asian,0.945106757183845,0.8341648914250475,1.0708036164751757,DIABETES_ANY
imd_rank,0.2631578947368421,East_Or_Other_Asian,0.9169129208777715,0.800693879872431,1.0500009124667644,DIABETES_ANY
imd_rank,0.3157894736842105,East_Or_Other_Asian,0.889560145541384,0.7685658984879166,1.0296023465163533,DIABETES_ANY
imd_rank,0.3684210526315789,East_Or_Other_Asian,0.8630233411675242,0.7377270579520971,1.009600067357594,DIABETES_ANY
imd_rank,0.42105263157894735,East_Or_Other_Asian,0.8372781662185057,0.7081256312638929,0.9899863762521727,DIABETES_ANY
imd_rank,0.47368421052631576,East_Or_Other_Asian,0.8123010052982373,0.6797119669771512,0.9707537240266176,DIABETES_ANY
imd_rank,0.5263157894736842,East_Or_Other_Asian,0.7880689474904203,0.6524384059186442,0.9518947081666755,DIABETES_ANY
imd_rank,0.5789473684210527,East_Or_Other_Asian,0.7645597653429453,0.6262592012477703,0.9334020699681349,DIABETES_ANY
imd_rank,0.631578947368421,East_Or_Other_Asian,0.7417518944792141,0.6011304417238748,0.9152686917430011,DIABETES_ANY
imd_rank,0.6842105263157894,East_Or_Other_Asian,0.7196244138176842,0.5770099780524819,0.897487594079948,DIABETES_ANY
imd_rank,0.7368421052631579,East_Or_Other_Asian,0.698157026381491,0.5538573521868979,0.8800519331579912,DIABETES_ANY
imd_rank,0.7894736842105263,East_Or_Other_Asian,0.6773300406805456,0.5316337294665991,0.862954998112348,DIABETES_ANY
imd_rank,0.8421052631578947,East_Or_Other_Asian,0.6571243526490309,0.5103018334785792,0.8461902084514733,DIABETES_ANY
imd_rank,0.894736842105263,East_Or_Other_Asian,0.6375214281217255,0.4898258835323956,0.8297511115242732,DIABETES_ANY
imd_rank,0.9473684210526315,East_Or_Other_Asian,0.6185032858330849,0.4701715346440421,0.8136313800365248,DIABETES_ANY
imd_rank,1.0,East_Or_Other_Asian,0.6000524809234821,0.45130581992797725,0.7978248096155448,DIABETES_ANY
imd_rank,0.0,South_Asian,1.897951874203182,1.7938305090724247,2.0081168753529846,DIABETES_ANY
imd_rank,0.05263157894736842,South_Asian,1.8405895668927388,1.724030949760417,1.9650285015040985,DIABETES_ANY
imd_rank,0.10526315789473684,South_Asian,1.7849609359440104,1.65694735411137,1.9228646794000481,DIABETES_ANY
imd_rank,0.15789473684210525,South_Asian,1.7310135839924534,1.5924740415351586,1.8816055708373336,DIABETES_ANY
imd_rank,0.21052631578947367,South_Asian,1.6786966972930928,1.5305094435685187,1.8412317632828636,DIABETES_ANY
imd_rank,0.2631578947368421,South_Asian,1.6279609978583642,1.470955943868489,1.8017242607402986,DIABETES_ANY
imd_rank,0.3157894736842105,South_Asian,1.578758697042506,1.4137197244318547,1.7630644748123807,DIABETES_ANY
imd_rank,0.3684210526315789,South_Asian,1.5310434505287833,1.358710617798329,1.725234215955036,DIABETES_ANY
imd_rank,0.42105263157894735,South_Asian,1.4847703146771463,1.3058419650046442,1.6882156849191405,DIABETES_ANY
imd_rank,0.47368421052631576,South_Asian,1.4398957041912028,1.2550304790657738,1.6519914643759201,DIABETES_ANY
imd_rank,0.5263157894736842,South_Asian,1.3963773510646367,1.206196113768226,1.6165445107220466,DIABETES_ANY
imd_rank,0.5789473684210527,South_Asian,1.3541742647683939,1.1592619375687068,1.5818581460605714,DIABETES_ANY
imd_rank,0.631578947368421,South_Asian,1.3132466936411493,1.1141540123994995,1.5479160503539247,DIABETES_ANY
imd_rank,0.6842105263157894,South_Asian,1.2735560874466731,1.070801277189637,1.51470225374529,DIABETES_ANY
imd_rank,0.7368421052631579,South_Asian,1.235065061062839,1.0291354359183678,1.4822011290447394,DIABETES_ANY
imd_rank,0.7894736842105263,South_Asian,1.197737359268071,0.9890908500245658,1.4503973843765938,DIABETES_ANY
imd_rank,0.8421052631578947,South_Asian,1.1615378225920538,0.9506044350025843,1.41927605598455,DIABETES_ANY
imd_rank,0.894736842105263,South_Asian,1.1264323541985515,0.9136155610216582,1.3888225011911892,DIABETES_ANY
imd_rank,0.9473684210526315,South_Asian,1.0923878877691324,0.8780659574122964,1.3590223915085535,DIABETES_ANY
